room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
8042071,1210,41856381,Shared room,,Seoul,,Chebu-dong,0,0.0,6,1.0,,163.0,,2017-05-10 11:48:57.777111,37.577233,126.971553,0101000020E61000002A55A2EC2DBE5F4003965CC5E2C94240
10297830,1210,24221128,Shared room,,Seoul,,Samseong-dong,1,0.0,5,1.0,,155.0,,2017-05-10 11:48:57.774282,37.518633,127.062367,0101000020E6100000605628D2FDC35F402DD0EE9062C24240
14091712,1210,81038775,Shared room,,Seoul,,Myeongnyun 2(i)-ga,0,0.0,3,1.0,,145.0,,2017-05-10 11:48:57.771295,37.585076,126.997647,0101000020E6100000F67CCD72D9BF5F4056D636C5E3CA4240
13592545,1210,77609130,Shared room,,Seoul,,Yeonnam-dong,4,5.0,6,1.0,,164.0,,2017-05-10 11:48:57.766841,37.563256,126.924099,0101000020E61000000BD1217024BB5F404DA3C9C518C84240
9051953,1210,47228317,Shared room,,Seoul,,Yeonnam-dong,2,0.0,6,1.0,,127.0,,2017-05-10 11:48:56.084504,37.560367,126.921925,0101000020E61000005917B7D100BB5F40FA60191BBAC74240
6453747,1210,9181390,Shared room,,Seoul,,Myeongnyun 2(i)-ga,0,0.0,7,1.0,,127.0,,2017-05-10 11:48:56.082307,37.585793,126.997965,0101000020E61000005E6397A8DEBF5F40E59CD843FBCA4240
14044564,1210,81038775,Shared room,,Seoul,,Myeongnyun 1(il)-ga,0,0.0,2,1.0,,127.0,,2017-05-10 11:48:56.079838,37.586467,126.998183,0101000020E6100000151BF33AE2BF5F407497C45911CB4240
12280875,1210,66172277,Shared room,,Seoul,,Gwancheol-dong,0,0.0,4,1.0,,127.0,,2017-05-10 11:48:56.077405,37.569556,126.985121,0101000020E61000009566F3380CBF5F40CB9E0436E7C84240
13592916,1210,77609130,Shared room,,Seoul,,Yeonnam-dong,3,5.0,4,1.0,,136.0,,2017-05-10 11:48:56.067479,37.562102,126.925079,0101000020E6100000D9CD8C7E34BB5F40138255F5F2C74240
8358298,1210,32028072,Shared room,,Seoul,,Dongseon-dong 4(sa)-ga,0,0.0,6,1.0,,124.0,,2017-05-10 11:48:55.078107,37.597116,127.019498,0101000020E610000098158A743FC15F408CF50D4C6ECC4240
14828017,1210,91599955,Shared room,,Seoul,,Tongin-dong,0,0.0,4,1.0,,107.0,,2017-05-10 11:48:55.073999,37.580901,126.96887,0101000020E6100000D50451F701BE5F405A9BC6F65ACA4240
5105057,1210,25164895,Shared room,,Seoul,,Itaewon-dong,1,0.0,7,1.0,,109.0,,2017-05-10 11:48:55.071485,37.535984,126.991705,0101000020E6100000E6913F1878BF5F40F296AB1F9BC44240
15183351,1210,74084742,Shared room,,Seoul,,Nonhyeon-dong,0,0.0,1,1.0,,109.0,,2017-05-10 11:48:55.066706,37.506374,127.024123,0101000020E61000003605323B8BC15F40B9C5FCDCD0C04240
4421474,1210,22951253,Shared room,,Seoul,,Myeong-dong 1(il)-ga,5,4.0,4,1.0,,113.0,,2017-05-10 11:48:55.063584,37.564533,126.985602,0101000020E6100000D237691A14BF5F40A2410A9E42C84240
10130222,1210,51987554,Shared room,,Seoul,,Donggyo-dong,0,0.0,4,1.0,,109.0,,2017-05-10 11:48:55.059690,37.556405,126.922092,0101000020E6100000CFF9298E03BB5F405A2A6F4738C74240
14827968,1210,91599955,Shared room,,Seoul,,Nusang-dong,1,0.0,4,1.0,,107.0,,2017-05-10 11:48:55.055610,37.580453,126.966961,0101000020E61000007AE063B0E2BD5F40BBEEAD484CCA4240
3853526,1210,19876378,Shared room,,Seoul,,Songhyeon-dong,0,0.0,3,1.0,,109.0,,2017-05-10 11:48:55.053224,37.576674,126.981044,0101000020E6100000F8FBC56CC9BE5F400C3A2174D0C94240
18616652,1210,129058543,Shared room,,Seoul,,Singil-dong,0,0.0,16,1.0,,113.0,,2017-05-10 11:48:55.045255,37.502764,126.91009,0101000020E6100000AA9A20EA3EBA5F4096CD1C925AC04240
