room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6415135,2008249,Shared room,,Cheongpa-dong 1(il)-ga,0,0.0,4,1.0,85.0,,37.548635,126.970101,2016-12-29 05:30:02.451768
6200368,2008249,Shared room,,Seogye-dong,1,0.0,3,1.0,52.0,,37.550462,126.96894,2016-12-29 05:29:47.725417
7976376,8371068,Shared room,,Seobinggo-dong,0,0.0,4,1.0,60.0,,37.519842,126.992164,2016-12-29 05:29:35.153646
8818106,36101719,Shared room,,Seobinggo-dong,0,0.0,4,1.0,60.0,,37.521373,126.990606,2016-12-29 05:29:35.133095
4449864,15357237,Shared room,,Nonhyeon-dong,0,0.0,3,1.0,72.0,,37.515241,127.02188,2016-12-29 05:29:13.502906
13579519,77609130,Shared room,,Yeonnam-dong,0,0.0,3,1.0,69.0,,37.56291,126.924649,2016-12-29 05:29:11.075757
2789659,14246846,Shared room,,Sinsa-dong,1,0.0,3,1.0,68.0,,37.520878,127.023622,2016-12-29 05:29:11.062920
14959132,46295444,Shared room,,Hyoje-dong,0,0.0,4,1.0,73.0,,37.572367,127.003864,2016-12-29 05:29:11.058313
9530701,6768967,Shared room,,Nogosan-dong,0,0.0,4,1.0,75.0,,37.552377,126.935752,2016-12-29 05:29:11.048211
3967454,19759971,Shared room,,Gwansu-dong,8,4.5,2,1.0,42.0,,37.569474,126.990183,2016-12-29 05:29:04.480154
7679596,40329866,Shared room,,Seogyo-dong,0,0.0,6,1.0,54.0,,37.550285,126.916232,2016-12-29 05:29:03.614094
7828001,34486805,Shared room,,Changjeon-dong,0,0.0,2,1.0,42.0,,37.553188,126.927381,2016-12-29 05:29:01.650372
11073690,56182534,Shared room,,Sangdo 1(il)-dong,1,0.0,3,1.0,49.0,,37.50727,126.95168,2016-12-29 05:29:00.617850
14860359,89249651,Shared room,,Hapjeong-dong,0,0.0,3,1.0,42.0,,37.549529,126.907193,2016-12-29 05:28:58.806981
13515366,77609130,Shared room,,Yeonnam-dong,0,0.0,2,1.0,58.0,,37.564116,126.924896,2016-12-29 05:28:55.758221
12684863,67666062,Shared room,,Seongsan-dong,0,0.0,16,1.0,384.0,,37.558501,126.909043,2016-12-29 05:23:39.848635
14095441,75553354,Shared room,,Gye-dong,0,0.0,15,1.0,468.0,,37.581801,126.987729,2016-12-29 05:23:39.846486
15776043,31943180,Shared room,,Yeoksam-dong,0,0.0,6,1.0,393.0,,37.498122,127.039088,2016-12-29 05:23:39.844319
11213409,58413780,Shared room,,Nonhyeon-dong,0,0.0,4,1.0,324.0,,37.507063,127.032229,2016-12-29 05:23:39.841583
14094360,75553354,Shared room,,Gye-dong,1,0.0,11,1.0,288.0,,37.581778,126.98807,2016-12-29 05:23:39.092310
9337263,22261535,Shared room,,Yeonnam-dong,0,0.0,16,1.0,213.0,,37.560228,126.920035,2016-12-29 05:23:39.089812
11461545,58413780,Shared room,,Yeoksam-dong,0,0.0,4,1.0,273.0,,37.507478,127.04011,2016-12-29 05:23:39.087381
16072077,24130965,Shared room,,Guro-dong,0,0.0,1,1.0,235.0,,37.494495,126.871012,2016-12-29 05:23:39.084678
10297890,24221128,Shared room,,Samseong-dong,1,0.0,6,1.0,196.0,,37.51813,127.063404,2016-12-29 05:23:38.560090
10297830,24221128,Shared room,,Samseong-dong,0,0.0,5,1.0,155.0,,37.518633,127.062367,2016-12-29 05:23:37.894664
8042071,41856381,Shared room,,Chebu-dong,0,0.0,6,1.0,153.0,,37.577233,126.971553,2016-12-29 05:23:37.892140
7861100,5311036,Shared room,,Pirun-dong,0,0.0,6,1.0,153.0,,37.576603,126.969924,2016-12-29 05:23:37.889873
9054305,46981096,Shared room,,Hyehwa-dong,0,0.0,6,1.0,171.0,,37.591686,127.001121,2016-12-29 05:23:37.886543
5126322,26497920,Shared room,,Seocho-dong,0,0.0,3,1.0,141.0,,37.499265,127.024718,2016-12-29 05:23:36.767082
1764317,8979626,Shared room,,Seogyo-dong,0,0.0,4,1.0,137.0,,37.554296,126.919103,2016-12-29 05:23:36.764744
14827968,91599955,Shared room,,Nusang-dong,1,0.0,4,1.0,141.0,,37.580453,126.966961,2016-12-29 05:23:36.762007
8358298,32028072,Shared room,,Dongseon-dong 4(sa)-ga,0,0.0,6,1.0,134.0,,37.597116,127.019498,2016-12-29 05:23:36.758205
14828017,91599955,Shared room,,Tongin-dong,0,0.0,4,1.0,141.0,,37.580901,126.96887,2016-12-29 05:23:36.752631
14862018,91586231,Shared room,,Jamwon-dong,1,0.0,4,1.0,133.0,,37.513804,127.01736,2016-12-29 05:23:36.749800
15183351,74084742,Shared room,,Nonhyeon-dong,0,0.0,1,1.0,128.0,,37.506374,127.024123,2016-12-29 05:23:36.744616
8894691,37624210,Shared room,,Cheongdam-dong,0,0.0,5,1.0,107.0,,37.522075,127.040312,2016-12-29 05:23:35.846069
9051953,47228317,Shared room,,Yeonnam-dong,2,0.0,6,1.0,119.0,,37.560367,126.921925,2016-12-29 05:23:35.840426
4421474,22951253,Shared room,,Myeong-dong 1(il)-ga,5,4.0,4,1.0,107.0,,37.564533,126.985602,2016-12-29 05:23:34.473396
14091712,81038775,Shared room,,Myeongnyun 2(i)-ga,0,0.0,3,1.0,124.0,,37.585076,126.997647,2016-12-29 05:23:34.461993
6453747,9181390,Shared room,,Myeongnyun 2(i)-ga,0,0.0,7,1.0,119.0,,37.585793,126.997965,2016-12-29 05:23:34.459541
8358155,32028072,Shared room,,Donam-dong,0,0.0,4,1.0,103.0,,37.597955,127.019486,2016-12-29 05:23:34.451460
492771,2435042,Shared room,,Changcheon-dong,1,0.0,6,1.0,116.0,,37.559739,126.929103,2016-12-29 05:23:34.448906
12280875,66172277,Shared room,,Gwancheol-dong,0,0.0,4,1.0,119.0,,37.569556,126.985121,2016-12-29 05:23:34.446569
14044564,81038775,Shared room,,Myeongnyun 1(il)-ga,0,0.0,2,1.0,111.0,,37.586467,126.998183,2016-12-29 05:23:34.441572
13592545,77609130,Shared room,,Yeonnam-dong,4,5.0,6,1.0,119.0,,37.563256,126.924099,2016-12-29 05:23:34.438701
3427192,5999738,Shared room,,Yeonnam-dong,1,0.0,4,1.0,103.0,,37.560662,126.922578,2016-12-29 05:23:33.528573
3853526,19876378,Shared room,,Songhyeon-dong,0,0.0,3,1.0,103.0,,37.576674,126.981044,2016-12-29 05:23:33.526358
9779885,50418186,Shared room,,Chungmuro 2(i)-ga,0,0.0,4,1.0,103.0,,37.561402,126.986321,2016-12-29 05:23:33.524160
