room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10090760,41974491,Shared room,,Hap-dong,0,0.0,6,1.0,88.0,,37.561724,126.965901,2017-01-16 03:56:19.812557
7136315,35349627,Shared room,,Donggyo-dong,1,0.0,2,1.0,70.0,,37.558627,126.924214,2017-01-16 03:56:16.912467
12459679,65735916,Shared room,,Gireum-dong,11,5.0,4,1.0,68.0,,37.610598,127.021726,2017-01-16 03:56:14.020433
12791352,65694637,Shared room,,Bongnae-dong 2(i)-ga,0,0.0,4,1.0,52.0,,37.55592,126.971666,2017-01-16 03:56:10.215107
7679596,40329866,Shared room,,Seogyo-dong,0,0.0,6,1.0,56.0,,37.550285,126.916232,2017-01-16 03:56:08.928414
9499689,6768967,Shared room,,Nogosan-dong,0,0.0,3,1.0,61.0,,37.55208,126.936397,2017-01-16 03:56:05.753536
7828001,34486805,Shared room,,Changjeon-dong,0,0.0,2,1.0,44.0,,37.553188,126.927381,2017-01-16 03:56:05.059631
8894610,37624210,Shared room,,Cheongdam-dong,3,4.5,2,1.0,44.0,,37.523768,127.042234,2017-01-16 03:55:57.806778
13553264,77609130,Shared room,,Yeonnam-dong,1,0.0,2,1.0,53.0,,37.562734,126.925384,2017-01-16 03:55:57.799588
12601654,27929832,Shared room,,Changcheon-dong,0,0.0,2,1.0,53.0,,37.557117,126.939672,2017-01-16 03:55:57.797293
14178547,85873050,Shared room,,Seongnae-dong,0,0.0,4,1.0,15.0,,37.53158,127.13509,2017-01-16 03:53:27.688880
12684863,67666062,Shared room,,Seongsan-dong,0,0.0,16,1.0,394.0,,37.558501,126.909043,2017-01-16 03:50:14.834746
14095441,75553354,Shared room,,Gye-dong,0,0.0,15,1.0,468.0,,37.581801,126.987729,2017-01-16 03:50:14.830371
15776043,31943180,Shared room,,Yeoksam-dong,0,0.0,6,1.0,403.0,,37.498122,127.039088,2017-01-16 03:50:14.827461
11213409,58413780,Shared room,,Nonhyeon-dong,0,0.0,4,1.0,333.0,,37.507063,127.032229,2017-01-16 03:50:14.818526
9337263,22261535,Shared room,,Yeonnam-dong,1,0.0,16,1.0,219.0,,37.560228,126.920035,2017-01-16 03:50:14.009589
3169089,16074235,Shared room,,Tongin-dong,7,4.5,4,1.0,219.0,,37.58084,126.970216,2017-01-16 03:50:14.007212
14094360,75553354,Shared room,,Gye-dong,2,0.0,11,1.0,288.0,,37.581778,126.98807,2017-01-16 03:50:14.004674
11461545,58413780,Shared room,,Yeoksam-dong,0,0.0,4,1.0,280.0,,37.507478,127.04011,2017-01-16 03:50:14.000469
16072077,24130965,Shared room,,Guro-dong,0,0.0,1,1.0,241.0,,37.494495,126.871012,2017-01-16 03:50:13.996247
13512741,77570823,Shared room,,Jagok-dong,0,0.0,4,1.0,206.0,,37.470937,127.089558,2017-01-16 03:50:12.835168
10297890,24221128,Shared room,,Samseong-dong,3,5.0,6,1.0,196.0,,37.51813,127.063404,2017-01-16 03:50:12.829184
10297830,24221128,Shared room,,Samseong-dong,0,0.0,5,1.0,155.0,,37.518633,127.062367,2017-01-16 03:50:11.647894
8042071,41856381,Shared room,,Chebu-dong,0,0.0,6,1.0,158.0,,37.577233,126.971553,2017-01-16 03:50:11.645689
7861100,5311036,Shared room,,Pirun-dong,0,0.0,6,1.0,158.0,,37.576603,126.969924,2017-01-16 03:50:11.643273
